X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,y
-80,-60.0,-32.0,-6.0,18.0,53.0,75.0,85.0,86.0,70.0,51.0,19.0,-16.0,-50.0,-79.0,-84.0,0.0
-13,10.0,5.0,-10.0,-22.0,-62.0,-74.0,-71.0,-51.0,-43.0,-51.0,-54.0,-33.0,-30.0,-18.0,-14.0,0.0
37,-4.0,-43.0,-62.0,-58.0,-45.0,-29.0,-32.0,-56.0,-86.0,-101.0,-108.0,-108.0,-88.0,-64.0,-42.0,0.0
-13,-8.0,-2.0,20.0,20.0,-2.0,-32.0,-57.0,-55.0,-45.0,-27.0,-31.0,-42.0,-60.0,-55.0,-35.0,0.0
48,23.0,22.0,33.0,38.0,55.0,75.0,88.0,82.0,78.0,84.0,97.0,94.0,75.0,35.0,-7.0,0.0
61,43.0,2.0,-37.0,-73.0,-98.0,-120.0,-109.0,-87.0,-67.0,-50.0,-45.0,-32.0,-33.0,-24.0,-16.0,0.0
-4,-9.0,-16.0,-38.0,-51.0,-57.0,-56.0,-49.0,-26.0,-3.0,2.0,-6.0,-18.0,-36.0,-55.0,-59.0,0.0
74,72.0,53.0,34.0,7.0,-15.0,-29.0,-39.0,-43.0,-42.0,-19.0,10.0,55.0,104.0,140.0,147.0,0.0
3,29.0,41.0,52.0,36.0,18.0,1.0,-15.0,-29.0,-43.0,-45.0,-51.0,-56.0,-54.0,-56.0,-49.0,0.0
-140,-158.0,-151.0,-114.0,-67.0,-20.0,22.0,46.0,67.0,70.0,64.0,41.0,12.0,-24.0,-57.0,-57.0,0.0
-111,-103.0,-88.0,-67.0,-37.0,14.0,68.0,125.0,170.0,178.0,138.0,56.0,-30.0,-103.0,-149.0,-168.0,0.0
-85,-59.0,-50.0,-45.0,-50.0,-34.0,4.0,54.0,85.0,80.0,64.0,37.0,11.0,-4.0,-12.0,-29.0,0.0
23,33.0,27.0,11.0,0.0,-5.0,1.0,4.0,-11.0,-34.0,-50.0,-46.0,-39.0,-28.0,-11.0,2.0,0.0
29,43.0,50.0,43.0,12.0,-14.0,-26.0,-10.0,26.0,66.0,91.0,90.0,81.0,63.0,50.0,50.0,0.0
37,54.0,16.0,-24.0,-27.0,-17.0,0.0,45.0,117.0,110.0,67.0,-7.0,-72.0,-105.0,-112.0,-100.0,0.0
-81,-61.0,-32.0,1.0,33.0,54.0,54.0,55.0,76.0,96.0,99.0,75.0,41.0,7.0,1.0,15.0,0.0
27,12.0,-16.0,-33.0,-7.0,3.0,9.0,15.0,15.0,-9.0,-37.0,-56.0,-51.0,-42.0,-40.0,-31.0,0.0
-22,-9.0,0.0,-1.0,-12.0,-40.0,-65.0,-84.0,-90.0,-84.0,-65.0,-42.0,-30.0,-14.0,-4.0,-2.0,0.0
-61,-76.0,-61.0,-34.0,-5.0,25.0,51.0,66.0,79.0,94.0,99.0,91.0,69.0,48.0,19.0,-2.0,0.0
-59,-45.0,-6.0,43.0,69.0,85.0,79.0,53.0,25.0,16.0,14.0,20.0,45.0,68.0,70.0,56.0,0.0
23,33.0,30.0,23.0,41.0,61.0,83.0,90.0,77.0,25.0,-26.0,-47.0,-56.0,-52.0,-35.0,-17.0,0.0
128,162.0,148.0,70.0,-35.0,-129.0,-202.0,-214.0,-204.0,-160.0,-101.0,-41.0,11.0,50.0,78.0,89.0,0.0
20,31.0,49.0,62.0,57.0,45.0,23.0,9.0,-30.0,-56.0,-77.0,-79.0,-72.0,-55.0,-40.0,-22.0,0.0
-31,-37.0,-28.0,-18.0,-13.0,-6.0,-15.0,-22.0,-12.0,6.0,14.0,12.0,7.0,-10.0,-32.0,-47.0,0.0
-107,-60.0,-34.0,-18.0,7.0,10.0,-15.0,-17.0,-15.0,-37.0,-36.0,-10.0,-2.0,-24.0,-37.0,-49.0,0.0
-96,-65.0,-37.0,10.0,63.0,102.0,105.0,81.0,24.0,-73.0,-163.0,-224.0,-220.0,-177.0,-114.0,-63.0,0.0
-42,32.0,79.0,112.0,98.0,70.0,45.0,38.0,56.0,48.0,16.0,-35.0,-85.0,-100.0,-90.0,-48.0,0.0
20,-11.0,-67.0,-125.0,-150.0,-159.0,-140.0,-95.0,-45.0,-7.0,12.0,-2.0,-45.0,-80.0,-107.0,-124.0,0.0
62,66.0,130.0,145.0,115.0,68.0,70.0,62.0,36.0,39.0,59.0,58.0,64.0,103.0,85.0,39.0,0.0
-44,-33.0,-15.0,-6.0,0.0,1.0,-1.0,-18.0,-27.0,-34.0,-26.0,-8.0,5.0,18.0,2.0,-18.0,0.0
179,137.0,81.0,51.0,12.0,-36.0,-93.0,-119.0,-114.0,-92.0,-59.0,-13.0,54.0,111.0,142.0,145.0,0.0
36,17.0,1.0,-16.0,-27.0,-36.0,-25.0,6.0,15.0,16.0,15.0,17.0,5.0,-5.0,-25.0,-34.0,0.0
73,61.0,47.0,22.0,-4.0,-10.0,3.0,4.0,1.0,13.0,11.0,6.0,-4.0,-35.0,-53.0,-52.0,0.0
-42,-46.0,-61.0,-58.0,-34.0,-28.0,-10.0,19.0,62.0,71.0,63.0,40.0,17.0,-40.0,-75.0,-99.0,0.0
-44,22.0,31.0,21.0,-3.0,-37.0,-58.0,-73.0,-76.0,-68.0,-64.0,-58.0,-55.0,-56.0,-56.0,-46.0,0.0
210,181.0,105.0,2.0,-106.0,-190.0,-237.0,-254.0,-248.0,-222.0,-165.0,-82.0,7.0,83.0,138.0,163.0,0.0
-49,17.0,80.0,106.0,95.0,80.0,70.0,66.0,58.0,55.0,37.0,16.0,-3.0,-24.0,-32.0,-11.0,0.0
17,17.0,42.0,63.0,84.0,101.0,119.0,130.0,128.0,121.0,85.0,58.0,41.0,30.0,33.0,39.0,0.0
8,-16.0,-62.0,-87.0,-95.0,-106.0,-109.0,-93.0,-85.0,-98.0,-98.0,-91.0,-95.0,-106.0,-94.0,-97.0,0.0
42,-9.0,-37.0,-14.0,-28.0,-77.0,-87.0,-45.0,-48.0,-46.0,-29.0,-20.0,-30.0,-12.0,17.0,-14.0,0.0
40,39.0,17.0,-14.0,-30.0,-20.0,-1.0,16.0,6.0,-16.0,-41.0,-51.0,-37.0,-26.0,-15.0,-17.0,0.0
40,35.0,29.0,22.0,12.0,-6.0,-7.0,4.0,26.0,49.0,68.0,84.0,77.0,75.0,49.0,-6.0,0.0
-10,12.0,36.0,60.0,75.0,82.0,66.0,41.0,9.0,-17.0,-29.0,-21.0,-3.0,0.0,-1.0,-1.0,0.0
-11,-42.0,-65.0,-92.0,-100.0,-69.0,-30.0,-19.0,-1.0,19.0,10.0,-29.0,-46.0,-44.0,-49.0,-33.0,0.0
-62,-27.0,-5.0,-6.0,-20.0,-23.0,-23.0,-46.0,-46.0,-56.0,-43.0,-29.0,-17.0,2.0,15.0,-9.0,0.0
-16,-25.0,-42.0,-50.0,-53.0,-52.0,-43.0,-32.0,-24.0,-20.0,-10.0,-6.0,-4.0,8.0,23.0,22.0,0.0
31,34.0,32.0,39.0,34.0,27.0,22.0,8.0,-35.0,-53.0,-32.0,1.0,38.0,78.0,96.0,66.0,0.0
-26,-17.0,16.0,26.0,3.0,-12.0,-21.0,-22.0,-21.0,-37.0,-81.0,-91.0,-80.0,-69.0,-61.0,-59.0,0.0
37,75.0,81.0,52.0,-1.0,-29.0,-56.0,-115.0,-121.0,-136.0,-153.0,-115.0,-20.0,21.0,23.0,30.0,0.0
18,20.0,11.0,-13.0,-30.0,-37.0,-51.0,-56.0,-55.0,-46.0,-36.0,-34.0,-27.0,-28.0,-21.0,-16.0,0.0
-88,-33.0,15.0,43.0,53.0,51.0,16.0,-28.0,-30.0,-28.0,-28.0,-16.0,2.0,-5.0,-22.0,-10.0,0.0
-156,-164.0,-152.0,-113.0,-55.0,0.0,45.0,63.0,41.0,2.0,-60.0,-120.0,-180.0,-201.0,-190.0,-158.0,0.0
-84,-135.0,-177.0,-206.0,-206.0,-189.0,-150.0,-96.0,-49.0,-13.0,9.0,19.0,18.0,20.0,28.0,27.0,0.0
37,35.0,9.0,-44.0,-94.0,-138.0,-158.0,-147.0,-123.0,-96.0,-84.0,-60.0,-37.0,-19.0,0.0,26.0,0.0
126,101.0,71.0,58.0,39.0,7.0,29.0,60.0,92.0,103.0,77.0,42.0,11.0,-10.0,-3.0,-21.0,0.0
9,21.0,29.0,41.0,60.0,76.0,94.0,95.0,73.0,43.0,0.0,-34.0,-54.0,-51.0,-42.0,-29.0,0.0
-52,-55.0,-52.0,-48.0,-32.0,-23.0,-31.0,-39.0,-36.0,-19.0,-4.0,10.0,9.0,2.0,-3.0,-2.0,0.0
22,32.0,30.0,-1.0,-34.0,-54.0,-48.0,-40.0,-36.0,-25.0,-23.0,-43.0,-42.0,-38.0,-54.0,-67.0,0.0
26,-39.0,-101.0,-132.0,-122.0,-85.0,-37.0,-4.0,22.0,41.0,55.0,66.0,94.0,115.0,126.0,116.0,0.0
37,68.0,91.0,91.0,60.0,30.0,-13.0,-49.0,-95.0,-114.0,-99.0,-73.0,-43.0,-35.0,-28.0,-7.0,0.0
32,13.0,-16.0,-51.0,-96.0,-128.0,-143.0,-156.0,-153.0,-144.0,-118.0,-76.0,-31.0,16.0,32.0,37.0,0.0
-24,-44.0,-64.0,-68.0,-62.0,-41.0,-24.0,14.0,39.0,100.0,161.0,167.0,119.0,40.0,-30.0,-79.0,0.0
-78,-66.0,-30.0,-7.0,5.0,-10.0,-26.0,-57.0,-80.0,-89.0,-107.0,-105.0,-79.0,-71.0,-69.0,-48.0,0.0
118,77.0,20.0,-21.0,-52.0,-65.0,-78.0,-69.0,-61.0,-60.0,-58.0,-69.0,-61.0,-56.0,-26.0,2.0,0.0
114,78.0,26.0,-27.0,-69.0,-93.0,-94.0,-71.0,-42.0,-13.0,-1.0,7.0,-1.0,7.0,34.0,53.0,0.0
151,185.0,173.0,108.0,63.0,35.0,-18.0,-85.0,-86.0,-57.0,12.0,67.0,99.0,81.0,87.0,80.0,0.0
16,32.0,36.0,37.0,29.0,19.0,-11.0,-36.0,-57.0,-62.0,-55.0,-33.0,11.0,42.0,74.0,92.0,0.0
-124,-148.0,-152.0,-140.0,-117.0,-95.0,-72.0,-63.0,-43.0,-18.0,2.0,6.0,-11.0,-42.0,-85.0,-117.0,0.0
15,-5.0,-5.0,1.0,11.0,32.0,70.0,101.0,99.0,49.0,-31.0,-64.0,-52.0,-25.0,9.0,44.0,0.0
-74,-65.0,-55.0,-37.0,-19.0,-4.0,11.0,33.0,53.0,64.0,75.0,83.0,81.0,65.0,57.0,44.0,0.0
81,74.0,85.0,118.0,134.0,124.0,150.0,151.0,115.0,85.0,85.0,63.0,29.0,26.0,21.0,13.0,0.0
-6,15.0,36.0,55.0,56.0,57.0,53.0,50.0,36.0,22.0,20.0,15.0,19.0,12.0,7.0,-4.0,0.0
-109,-119.0,-117.0,-85.0,-28.0,32.0,86.0,129.0,144.0,114.0,54.0,-14.0,-71.0,-123.0,-143.0,-154.0,0.0
39,74.0,86.0,64.0,12.0,-54.0,-116.0,-150.0,-171.0,-178.0,-156.0,-120.0,-93.0,-84.0,-93.0,-97.0,0.0
33,36.0,26.0,-9.0,-17.0,-32.0,-35.0,-19.0,17.0,39.0,82.0,65.0,33.0,29.0,39.0,71.0,0.0
-86,-114.0,-133.0,-145.0,-148.0,-128.0,-91.0,-39.0,2.0,34.0,38.0,33.0,25.0,8.0,-13.0,-42.0,0.0
-61,-63.0,-75.0,-88.0,-96.0,-88.0,-64.0,-34.0,-1.0,19.0,35.0,36.0,26.0,-12.0,-60.0,-103.0,0.0
-78,-77.0,-102.0,-108.0,-88.0,-41.0,24.0,43.0,33.0,30.0,16.0,2.0,-6.0,-11.0,-26.0,-1.0,0.0
-51,-35.0,-22.0,-14.0,-6.0,6.0,12.0,27.0,44.0,38.0,11.0,-15.0,-21.0,-11.0,14.0,41.0,0.0
-73,-76.0,-63.0,-28.0,3.0,-15.0,-33.0,-32.0,-24.0,-30.0,-44.0,-56.0,-39.0,-40.0,-68.0,-80.0,0.0
3,-14.0,-40.0,-62.0,-77.0,-69.0,-50.0,-17.0,14.0,41.0,74.0,100.0,109.0,93.0,69.0,33.0,0.0
-4,-31.0,-64.0,-85.0,-89.0,-81.0,-57.0,-43.0,-42.0,-59.0,-75.0,-79.0,-58.0,-12.0,37.0,69.0,0.0
89,90.0,91.0,78.0,62.0,19.0,3.0,6.0,31.0,45.0,58.0,61.0,47.0,45.0,47.0,57.0,0.0
-119,-90.0,-55.0,-27.0,-20.0,-24.0,-25.0,-10.0,11.0,19.0,11.0,-23.0,-56.0,-72.0,-50.0,-8.0,0.0
121,150.0,170.0,169.0,145.0,94.0,7.0,-85.0,-171.0,-232.0,-276.0,-306.0,-288.0,-237.0,-166.0,-92.0,0.0
-47,-42.0,-22.0,20.0,76.0,120.0,145.0,140.0,123.0,102.0,86.0,72.0,40.0,14.0,-8.0,-30.0,0.0
50,20.0,-31.0,-71.0,-74.0,-79.0,-81.0,-46.0,13.0,41.0,42.0,22.0,-15.0,-62.0,-67.0,-50.0,0.0
-217,-250.0,-250.0,-213.0,-144.0,-55.0,32.0,110.0,170.0,220.0,262.0,274.0,242.0,187.0,125.0,74.0,0.0
-5,-37.0,-56.0,-50.0,-48.0,-62.0,-56.0,-54.0,-73.0,-71.0,-35.0,-34.0,-46.0,-15.0,2.0,-28.0,0.0
-163,-140.0,-111.0,-74.0,-52.0,-34.0,-17.0,5.0,24.0,36.0,47.0,35.0,6.0,-29.0,-57.0,-83.0,0.0
-154,-152.0,-135.0,-104.0,-70.0,-30.0,14.0,27.0,12.0,-39.0,-127.0,-157.0,-177.0,-184.0,-177.0,-175.0,0.0
-30,-66.0,-95.0,-126.0,-160.0,-180.0,-201.0,-212.0,-199.0,-150.0,-81.0,-14.0,43.0,52.0,26.0,-15.0,0.0
66,84.0,98.0,119.0,148.0,156.0,152.0,136.0,113.0,91.0,70.0,50.0,24.0,2.0,2.0,7.0,0.0
-95,-142.0,-128.0,-87.0,-44.0,-20.0,-20.0,-20.0,-14.0,2.0,25.0,34.0,18.0,2.0,-14.0,-22.0,0.0
35,17.0,12.0,31.0,57.0,76.0,71.0,56.0,31.0,7.0,0.0,4.0,4.0,-9.0,-12.0,-10.0,0.0
107,93.0,71.0,38.0,8.0,-14.0,-9.0,-5.0,-2.0,-9.0,-33.0,-56.0,-59.0,-38.0,-12.0,27.0,0.0
7,-10.0,-29.0,-52.0,-87.0,-133.0,-160.0,-158.0,-108.0,-71.0,-17.0,15.0,0.0,-17.0,-22.0,-68.0,0.0
-28,-11.0,8.0,31.0,43.0,50.0,48.0,57.0,48.0,19.0,-16.0,-42.0,-47.0,-39.0,-35.0,-47.0,0.0
-12,-30.0,-55.0,-59.0,-45.0,-2.0,43.0,74.0,82.0,57.0,17.0,-27.0,-49.0,-51.0,-32.0,-5.0,0.0
-17,21.0,74.0,92.0,79.0,74.0,66.0,35.0,5.0,10.0,16.0,9.0,9.0,15.0,9.0,20.0,0.0
-235,-196.0,-146.0,-87.0,-28.0,43.0,111.0,148.0,135.0,83.0,4.0,-49.0,-81.0,-107.0,-145.0,-174.0,0.0
-12,-31.0,-60.0,-82.0,-101.0,-91.0,-49.0,12.0,0.0,6.0,12.0,-15.0,-51.0,-64.0,-45.0,5.0,0.0
7,-19.0,-30.0,-64.0,-62.0,-31.0,8.0,40.0,63.0,18.0,-43.0,-38.0,-76.0,-98.0,-95.0,-67.0,0.0
-27,-25.0,-36.0,-35.0,-8.0,4.0,-15.0,-46.0,-44.0,-19.0,3.0,23.0,5.0,-15.0,-22.0,-17.0,0.0
11,-9.0,-32.0,-61.0,-98.0,-121.0,-125.0,-112.0,-96.0,-68.0,-37.0,-13.0,1.0,15.0,10.0,-8.0,0.0
-56,-25.0,-6.0,41.0,74.0,66.0,6.0,-60.0,-142.0,-187.0,-168.0,-149.0,-119.0,-77.0,-25.0,-10.0,0.0
-22,-24.0,-23.0,2.0,37.0,30.0,19.0,11.0,22.0,40.0,86.0,105.0,98.0,87.0,90.0,74.0,0.0
27,22.0,30.0,38.0,39.0,17.0,-8.0,-31.0,-46.0,-52.0,-55.0,-55.0,-49.0,-20.0,3.0,21.0,0.0
43,21.0,-13.0,-40.0,-61.0,-74.0,-85.0,-92.0,-102.0,-120.0,-122.0,-100.0,-53.0,-8.0,42.0,79.0,0.0
-33,-115.0,-174.0,-196.0,-211.0,-195.0,-151.0,-125.0,-67.0,26.0,100.0,117.0,129.0,73.0,7.0,-66.0,0.0
-244,-211.0,-153.0,-90.0,-22.0,30.0,73.0,102.0,116.0,103.0,48.0,-20.0,-97.0,-160.0,-186.0,-173.0,0.0
-46,-93.0,-135.0,-151.0,-155.0,-135.0,-92.0,-52.0,-23.0,-5.0,10.0,0.0,-22.0,-54.0,-77.0,-79.0,0.0
-43,-61.0,-52.0,-32.0,-21.0,-24.0,-37.0,-18.0,20.0,56.0,58.0,22.0,-36.0,-76.0,-60.0,-21.0,0.0
28,44.0,57.0,69.0,71.0,68.0,70.0,73.0,71.0,74.0,100.0,121.0,132.0,124.0,106.0,84.0,0.0
10,33.0,35.0,21.0,-3.0,-22.0,-36.0,-45.0,-52.0,-59.0,-73.0,-98.0,-112.0,-95.0,-68.0,-41.0,0.0
5,-50.0,-85.0,-92.0,-82.0,-52.0,-41.0,-33.0,-32.0,-16.0,13.0,19.0,20.0,4.0,-12.0,-20.0,0.0
113,114.0,106.0,99.0,89.0,75.0,68.0,60.0,61.0,56.0,62.0,75.0,86.0,89.0,81.0,83.0,0.0
22,30.0,24.0,16.0,-6.0,-10.0,2.0,8.0,-8.0,-38.0,-66.0,-82.0,-74.0,-55.0,-39.0,-34.0,0.0
-24,-37.0,-35.0,-32.0,-24.0,-5.0,16.0,41.0,64.0,76.0,75.0,69.0,64.0,62.0,47.0,36.0,0.0
-4,0.0,3.0,-1.0,-15.0,-23.0,-26.0,-27.0,-24.0,-2.0,10.0,14.0,19.0,11.0,5.0,-6.0,0.0
2,-5.0,-10.0,12.0,31.0,28.0,33.0,45.0,35.0,18.0,11.0,-8.0,-45.0,-61.0,-46.0,-54.0,0.0
-79,-130.0,-174.0,-190.0,-159.0,-87.0,14.0,80.0,105.0,68.0,14.0,-29.0,-19.0,17.0,28.0,-5.0,0.0
29,43.0,46.0,39.0,22.0,-9.0,-36.0,-57.0,-57.0,-67.0,-64.0,-65.0,-55.0,-47.0,-30.0,-6.0,0.0
54,81.0,59.0,46.0,43.0,21.0,-6.0,6.0,38.0,42.0,40.0,60.0,59.0,35.0,39.0,57.0,0.0
59,26.0,6.0,-7.0,-2.0,0.0,-5.0,-14.0,-7.0,24.0,50.0,65.0,73.0,78.0,88.0,111.0,0.0
104,32.0,26.0,11.0,-8.0,-3.0,26.0,43.0,31.0,56.0,73.0,-1.0,-25.0,-35.0,-81.0,-137.0,0.0
-81,-99.0,-127.0,-155.0,-146.0,-105.0,-38.0,-1.0,44.0,62.0,34.0,-5.0,-34.0,-46.0,-56.0,-24.0,0.0
-15,5.0,0.0,-11.0,19.0,50.0,33.0,25.0,23.0,-12.0,-50.0,-62.0,-78.0,-111.0,-110.0,-74.0,0.0
20,-3.0,-31.0,-53.0,-59.0,-67.0,-78.0,-86.0,-85.0,-81.0,-76.0,-70.0,-70.0,-83.0,-97.0,-100.0,0.0
-95,-56.0,-34.0,-36.0,-26.0,-9.0,15.0,32.0,21.0,-23.0,-95.0,-175.0,-243.0,-257.0,-219.0,-155.0,0.0
4,14.0,12.0,4.0,-7.0,-31.0,-27.0,-11.0,2.0,4.0,3.0,-6.0,-14.0,3.0,14.0,18.0,0.0
-122,-181.0,-214.0,-220.0,-200.0,-160.0,-101.0,-25.0,35.0,91.0,136.0,162.0,153.0,105.0,37.0,-57.0,0.0
-19,0.0,56.0,114.0,132.0,132.0,100.0,37.0,-27.0,-34.0,-19.0,-13.0,-3.0,14.0,17.0,-3.0,0.0
-27,-79.0,-119.0,-150.0,-164.0,-151.0,-129.0,-99.0,-60.0,-16.0,21.0,32.0,24.0,-2.0,-38.0,-47.0,0.0
-23,-16.0,-15.0,-27.0,-46.0,-56.0,-47.0,-32.0,-2.0,23.0,37.0,32.0,27.0,19.0,-3.0,-28.0,0.0
32,31.0,7.0,-15.0,-20.0,-26.0,-50.0,-68.0,-68.0,-65.0,-39.0,3.0,25.0,36.0,36.0,33.0,0.0
5,-40.0,-88.0,-125.0,-140.0,-146.0,-146.0,-130.0,-95.0,-55.0,-17.0,31.0,78.0,118.0,145.0,161.0,0.0
39,53.0,65.0,74.0,79.0,73.0,61.0,50.0,36.0,12.0,-2.0,-17.0,-43.0,-93.0,-138.0,-166.0,0.0
20,12.0,-5.0,-19.0,-35.0,-47.0,-54.0,-57.0,-49.0,-41.0,-13.0,19.0,50.0,71.0,76.0,72.0,0.0
24,-1.0,-18.0,-19.0,-2.0,29.0,62.0,59.0,22.0,-37.0,-84.0,-101.0,-98.0,-67.0,-43.0,-38.0,0.0
76,71.0,69.0,55.0,41.0,21.0,22.0,47.0,71.0,73.0,72.0,75.0,86.0,84.0,78.0,65.0,0.0
-55,-58.0,-57.0,-45.0,-29.0,-3.0,32.0,77.0,103.0,117.0,115.0,95.0,59.0,11.0,-38.0,-86.0,0.0
-20,-4.0,7.0,23.0,37.0,35.0,32.0,26.0,21.0,14.0,13.0,10.0,1.0,-6.0,-10.0,-15.0,0.0
107,75.0,49.0,28.0,21.0,27.0,27.0,31.0,25.0,25.0,42.0,74.0,100.0,120.0,135.0,146.0,0.0
-197,-238.0,-255.0,-245.0,-219.0,-186.0,-141.0,-98.0,-62.0,-18.0,32.0,87.0,111.0,119.0,101.0,52.0,0.0
9,-16.0,-45.0,-73.0,-110.0,-129.0,-140.0,-115.0,-100.0,-82.0,-28.0,-1.0,-6.0,-36.0,-96.0,-131.0,0.0
15,39.0,55.0,85.0,91.0,101.0,96.0,94.0,83.0,80.0,87.0,88.0,81.0,54.0,25.0,6.0,0.0
-23,-42.0,-43.0,-51.0,-40.0,-14.0,1.0,4.0,18.0,29.0,23.0,30.0,36.0,22.0,-18.0,-30.0,0.0
17,0.0,-3.0,13.0,17.0,8.0,-5.0,-3.0,-15.0,-20.0,-14.0,-20.0,-42.0,-48.0,-40.0,-48.0,0.0
-7,15.0,27.0,27.0,26.0,19.0,10.0,5.0,0.0,6.0,8.0,14.0,15.0,7.0,4.0,4.0,0.0
36,85.0,118.0,130.0,96.0,17.0,-101.0,-221.0,-290.0,-302.0,-266.0,-202.0,-130.0,-73.0,-29.0,6.0,0.0
-67,-76.0,-68.0,-41.0,-1.0,31.0,68.0,69.0,56.0,35.0,26.0,19.0,17.0,29.0,40.0,44.0,0.0
-2,-93.0,-168.0,-211.0,-227.0,-208.0,-160.0,-87.0,-18.0,37.0,101.0,147.0,151.0,116.0,39.0,-38.0,0.0
-49,-41.0,-31.0,-31.0,-37.0,-27.0,-9.0,5.0,24.0,32.0,36.0,37.0,39.0,49.0,45.0,38.0,0.0
68,78.0,81.0,66.0,62.0,36.0,17.0,-5.0,-10.0,-10.0,-23.0,-19.0,-15.0,17.0,62.0,113.0,0.0
-60,-73.0,-63.0,-33.0,2.0,32.0,48.0,48.0,18.0,-6.0,-31.0,-38.0,-46.0,-48.0,-46.0,-54.0,0.0
50,85.0,101.0,84.0,50.0,10.0,-23.0,-55.0,-66.0,-54.0,-35.0,-17.0,7.0,34.0,57.0,71.0,0.0
-8,-24.0,-35.0,-30.0,-21.0,8.0,35.0,48.0,41.0,27.0,16.0,3.0,-15.0,-26.0,-31.0,-31.0,0.0
15,6.0,-13.0,-29.0,-48.0,-62.0,-65.0,-55.0,-45.0,-30.0,-19.0,-27.0,-47.0,-70.0,-80.0,-83.0,0.0
119,92.0,69.0,84.0,96.0,99.0,102.0,128.0,134.0,131.0,126.0,93.0,28.0,-6.0,1.0,-28.0,0.0
-65,-67.0,-60.0,-44.0,-22.0,-9.0,-3.0,-12.0,-29.0,-37.0,-46.0,-49.0,-39.0,1.0,52.0,97.0,0.0
36,34.0,31.0,30.0,14.0,4.0,-13.0,-29.0,-29.0,0.0,46.0,71.0,71.0,52.0,43.0,42.0,0.0
-16,-35.0,-44.0,-18.0,26.0,65.0,77.0,51.0,26.0,-2.0,-30.0,-42.0,-53.0,-46.0,-35.0,-8.0,0.0
65,76.0,66.0,46.0,18.0,-13.0,-27.0,-36.0,-35.0,-31.0,-23.0,-23.0,-20.0,-8.0,-3.0,5.0,0.0
43,65.0,49.0,38.0,25.0,-26.0,-92.0,-136.0,-186.0,-229.0,-218.0,-188.0,-148.0,-82.0,-11.0,27.0,0.0
39,66.0,77.0,56.0,9.0,-35.0,-77.0,-92.0,-90.0,-85.0,-81.0,-80.0,-69.0,-65.0,-54.0,-32.0,0.0
144,158.0,137.0,89.0,25.0,-45.0,-114.0,-169.0,-205.0,-202.0,-174.0,-128.0,-85.0,-27.0,24.0,61.0,0.0
27,11.0,-1.0,-10.0,-17.0,-26.0,-29.0,-27.0,-23.0,-17.0,-9.0,-6.0,-1.0,12.0,16.0,8.0,0.0
101,82.0,62.0,59.0,67.0,80.0,103.0,115.0,117.0,102.0,103.0,116.0,122.0,109.0,87.0,77.0,0.0
25,51.0,49.0,40.0,14.0,-12.0,-39.0,-50.0,-43.0,-38.0,-31.0,-35.0,-57.0,-85.0,-84.0,-75.0,0.0
-147,-76.0,9.0,87.0,140.0,153.0,138.0,93.0,20.0,-48.0,-100.0,-140.0,-164.0,-161.0,-147.0,-118.0,0.0
49,45.0,40.0,28.0,34.0,45.0,65.0,90.0,101.0,119.0,113.0,81.0,34.0,1.0,-15.0,-13.0,0.0
-73,-48.0,-26.0,0.0,29.0,52.0,81.0,87.0,69.0,25.0,-32.0,-110.0,-177.0,-216.0,-227.0,-210.0,0.0
-38,-15.0,23.0,53.0,62.0,57.0,34.0,10.0,-22.0,-52.0,-82.0,-102.0,-96.0,-81.0,-57.0,-28.0,0.0
-15,9.0,27.0,26.0,13.0,-12.0,-52.0,-85.0,-109.0,-117.0,-115.0,-101.0,-78.0,-66.0,-53.0,-42.0,0.0
-45,-62.0,-51.0,-27.0,-6.0,-12.0,-30.0,-35.0,-19.0,23.0,65.0,78.0,48.0,-6.0,-36.0,-32.0,0.0
13,23.0,17.0,-5.0,-33.0,-48.0,-51.0,-47.0,-28.0,-17.0,-4.0,5.0,13.0,10.0,-3.0,-3.0,0.0
-28,-35.0,-35.0,-26.0,5.0,20.0,27.0,20.0,5.0,6.0,8.0,2.0,-19.0,-47.0,-71.0,-92.0,0.0
-45,-51.0,-62.0,-62.0,-53.0,-38.0,-12.0,6.0,18.0,21.0,24.0,21.0,20.0,25.0,23.0,13.0,0.0
-95,-51.0,4.0,53.0,82.0,92.0,84.0,75.0,41.0,18.0,-14.0,-53.0,-96.0,-131.0,-136.0,-127.0,0.0
65,97.0,121.0,106.0,89.0,94.0,71.0,5.0,-33.0,-38.0,-39.0,-32.0,-14.0,-7.0,-4.0,23.0,0.0
85,59.0,17.0,-21.0,-51.0,-62.0,-75.0,-80.0,-86.0,-69.0,-58.0,-29.0,10.0,35.0,55.0,77.0,0.0
10,-38.0,-75.0,-97.0,-116.0,-145.0,-173.0,-181.0,-155.0,-105.0,-52.0,-6.0,11.0,21.0,21.0,3.0,0.0
31,2.0,1.0,-14.0,-39.0,-21.0,7.0,23.0,34.0,41.0,0.0,-64.0,-89.0,-108.0,-132.0,-120.0,0.0
29,22.0,-12.0,-50.0,-56.0,-66.0,-87.0,-85.0,-83.0,-52.0,-20.0,10.0,22.0,21.0,-6.0,-33.0,0.0
125,130.0,107.0,82.0,68.0,67.0,68.0,71.0,74.0,62.0,63.0,72.0,80.0,86.0,73.0,63.0,0.0
